"","n","alpha_ASC_1","alpha_ASC_2","alpha_ASC_3","alpha_ASC_4","alpha_ASC_5","alpha_ASC_6","alpha_ASC_7","alpha_ASC_8","alpha_ASC_10","alpha_ASC_11","alpha_ASC_12","alpha_ASC_13","alpha_ASC_14","alpha_ASC_15","alpha_ASC_16","alpha_ASC_17","alpha_ASC_18","alpha_ASC_19","alpha_ASC_20","beta_Price"
"492",492,-3.08979013199086,-0.60918323522051,-0.0241760238780898,-1.51610411223781,-0.925406971674079,-0.955666257389221,0.358850906371702,1.6880456664513,-2.21869933689166,-0.153341109364345,-1.08528499034371,-2.07290174730045,0.236374639089106,-0.722758778222388,-3.87985240838132,1.82269850209791,-1.73994603299466,2.25300509168112,2.16874669927736,-2.3394802389001
"493",493,-4.46267994959606,-3.16849009868317,-3.72656407639681,-4.78035929175343,-6.59817934904947,-2.94267534767306,-5.39021810843302,-3.95231813451996,-2.47166903279238,-2.46082172129849,0.27759194914494,-0.38281792199933,1.79309045644793,-1.71660366350643,-0.994352456004933,-1.43306236825083,1.3594715080276,1.66667229062215,1.33387862198608,-3.33953907569858
"494",494,-4.31583740530394,-4.1446940460469,-2.81651389596518,-5.03103098920422,-5.20883107217594,-2.43291460871785,-2.9569853676622,-2.29871804079266,-1.63049645902932,-0.846002368362329,-0.115601965434493,0.0215211966368695,1.21321400589461,-1.34550484463995,-2.8062196314205,-0.595342564045762,0.177489182007608,3.18239870680915,2.53638779787223,-5.42850886497885
"495",495,-2.45184499602471,-0.15183637913174,2.03128233367612,-0.0891583047889207,-1.09577436455051,-0.29949718613337,-0.658732690013028,3.59446467967342,-2.14915799200997,0.683647541067605,-1.11555530947738,-1.45202240030898,-1.67699980271776,-1.82503146281871,-1.7076997339637,1.41754552847305,-1.84482557924498,3.6003534470978,3.31297786553833,-1.39640729623685
"496",496,-2.3145725526194,-0.656707731045136,3.39396095229964,-0.593379151796566,-1.10377815831396,-0.672657540684612,-1.00041605684877,0.264933968839439,-2.37565352555821,0.7597000827481,-0.362716330014899,-1.64582834669177,-2.18443642626595,-0.518455561457738,-2.5131601609583,2.42057705945294,-0.910932015077388,2.91798981195106,3.65398885719377,-2.52488627385764
"497",497,-1.68789474302725,2.23062528315625,0.395278274895851,2.03199645371512,1.1124491954413,1.56403813271701,3.77193503101311,2.02783218215865,-1.55765809867654,0.259430364200614,-0.593929991101229,-2.10113690036433,-1.83467289964944,-1.23770342039726,-2.04691323375994,3.45079148196447,-3.52445680193061,3.09323285790405,3.65001033383195,-3.05699849183787
"498",498,-3.02035237656127,0.0404165550929512,0.757559523806722,-0.408836006651027,-0.180999028350173,0.129315758250233,2.09810540242226,1.22695401302426,-2.35694881227576,0.0433658371724366,-0.654505404876744,-2.30556002435181,-1.88786302483325,-1.32352240711876,-3.23808316390364,2.34088742883602,-2.7437398623357,3.21650623662141,3.64770342768617,-4.25815217094309
"499",499,-4.16760655904089,-2.68279067258954,1.73516164004337,-3.4914308722202,-3.25978963293321,-1.57655705255627,-2.12446898097618,-0.776307829601931,-1.87536199592317,0.5993089997588,0.289561748547021,-0.438517618016994,-1.05736627766887,-1.38198104650543,-2.8159374918453,0.727556522161063,0.319800785156993,2.79122918510912,3.02966556281588,-4.00039775837957
"500",500,-2.34466406387415,-0.561559523922575,-0.586968867874909,-0.60171636319025,0.626101200209596,0.414054458469272,2.08000846174227,-0.0758200761182797,-2.57423292510835,-0.242972934936241,-1.22631450286334,-2.15768802626128,-1.36010083439513,-2.24288843957203,-3.74859647441651,2.57713979361355,-1.91855014686131,3.00768515383733,3.01054262027411,-3.86078964909383
"501",501,-2.83961996416855,-0.861338259827933,-0.0598354078413079,-1.31081921310306,-0.988563229164174,-0.586674695437585,1.47662426721579,0.0108479071388014,-2.64670856726917,-0.695602756304134,-0.15774465425882,-1.84340035671827,-2.19234294619405,-1.68435798448934,-3.3620499106998,1.81761819960105,-1.32148280752659,2.46802964456908,2.68956970997259,-4.62354795293649
"502",502,-3.98226323556237,-2.71979872654369,-0.6549241099561,-3.85870377595081,-4.45887785183799,-2.78377456773153,-3.29428703097544,-0.4301772547572,-3.37418936034084,-0.165414938183992,-0.38088042881799,-1.51560455946434,0.932852931836203,-1.25359148544746,-3.43995506346124,0.315501748497644,-0.356112270357323,2.53926346692545,2.7319212923655,-4.89679250076249
"503",503,-4.07922800620019,-3.45242042139354,-1.56372295072739,-4.41549894100038,-3.32155897747334,-0.456251584165991,-1.89851837104101,-3.61026126374892,-1.94035040900999,-0.518189395413827,0.573272352921694,-0.761775216606661,0.465171979658494,-0.457473977617021,-2.4324691122692,0.810659568582798,1.224226105935,1.65340892355494,0.902433957005406,-3.30451378657858
"504",504,-3.61630048158429,-1.72725545207411,1.46244760115104,-1.9022935668607,-1.63227720098458,-0.551509791923424,-0.501220308228892,-0.474026490546773,-2.58994636275616,1.14124133856188,0.0847997147885537,-2.04570641221251,-2.46377016932182,-1.59688961803331,-3.62734422483518,1.58262528696513,-0.719918587833695,2.48811116748084,2.50124757893835,-4.51591499300055
"505",505,-3.02931347733059,-2.8977469614682,-2.07300998439809,-2.40383514793723,-1.3040340392214,0.410240373987942,1.59699492821223,-1.5857513862671,-1.53039434260162,-1.69639093330466,-0.524005623959239,-1.00307443641367,-1.1591667246906,-1.54811586040876,-3.69611988727329,2.06111180183891,-1.01849624685443,3.15075755236693,2.30991098510599,-3.98519714384821
"506",506,-3.93930545982928,-3.20535303421222,1.68168509618482,-3.36668151494707,-3.64680381647439,-2.45324054933723,-3.16894897285817,-1.11355247715028,-3.67630597197645,0.922142957503138,0.619671245983072,-1.84746119126571,-0.422827336474177,-1.13585895988594,-3.51789812027862,-0.434714527104344,-0.544601198777353,1.53540529281936,3.47733150489118,-4.98286895269682
"507",507,-4.57203302411077,-3.20980413333792,-3.32522461156827,-4.21545694314935,-5.30937507727538,-0.19361931166496,-3.27518659504495,-2.88512304702456,-2.48169962672421,-1.31174842606172,0.557017860106786,-0.696347892632758,3.3542148700178,-0.00131660246652208,-2.77955453979948,-0.425036919288208,0.307148467126528,2.70855591475801,1.67406639990489,-4.30658889579171
"508",508,-4.45550952401776,-1.8955517785917,0.303447922149558,-2.05083725776257,-3.15440026625522,-0.847004641172461,0.576425360716784,1.05348155881313,-2.66378203703628,0.586368772799573,0.199690604630815,-2.03941706883955,-0.473787581882916,-2.04435068675506,-3.63044484339863,1.29175171673588,-1.21311051381738,3.56655944113593,3.27891458596391,-5.67037497714516
"509",509,-4.29289950441101,-3.80945543507875,-3.10649066684834,-4.61583942924427,-5.64470527774482,-3.84980834752535,-3.75433351423133,-3.8820465808881,-2.01284298757623,-1.35059978842511,0.536302329288726,-1.46736465516413,1.23542048152985,-1.49345771289763,-2.60163394985413,-1.03548536575548,1.01814977239879,1.56324968683823,1.85039558206786,-4.14583794252157
"510",510,-3.35222645443865,-2.53301658152036,1.87222129315405,-3.28099313409735,-2.92190165828101,-1.65921711119499,-1.46107076923169,-0.574209458280229,-2.81913171137659,0.0647047493416725,0.0445600353067229,-1.05488393918612,-1.03160129232835,-1.49629737285751,-3.10210785817146,0.995979220831207,-0.859143708812299,2.49903194361349,2.33497300997162,-3.34706417725188
"511",511,-3.15341029126643,-2.67012156171218,3.77505764371112,-2.66218318180976,-1.80978628830795,-1.25853636586838,1.19709576203696,-0.0988436859637759,-2.39292612422786,1.08077515984803,0.799642436325942,-1.54907618268933,-1.2022979721741,0.315164776588674,-3.48407550124949,1.57393089795918,-0.675831112141438,3.1895519817982,3.7058323997218,-2.99280767483564
"512",512,-4.1055955163096,-1.12510760129221,-0.573776225962003,-1.30784752127941,-1.15654259205253,-0.721837651250926,1.25806063037952,2.43442732400733,-2.57348883486887,-0.679105728523593,-0.909873980998385,-1.86275732952721,0.506536110049143,-1.85805696145551,-3.87844400300119,1.37650399531834,-2.53585611671191,3.00999218817317,2.67069325411042,-4.85570669800155
"513",513,-4.36887206032574,-4.44848600578971,2.57025101754987,-4.87464417155226,-3.38047703190207,-2.11778722316834,-2.60322528201176,-2.03679763996396,-3.45097849974591,0.81336515017702,0.0123792389581409,-1.37129346929871,-0.527123700777981,-0.652454497038298,-4.09318818706539,0.510941012525517,1.27926901462248,2.12422522118232,1.71284975537218,-4.6560431368525
"514",514,-3.84821989830292,-1.82108310616342,-0.409915078562297,-2.3157623710115,-0.0093868094653475,0.0616231236974479,1.87100524123747,-1.03400112704684,-2.6052561571073,-0.413633693290917,-0.162048946832742,-1.90403203205861,-1.38843803122389,-1.0168566813402,-4.17030298910738,2.23055663470435,-2.21994854763401,2.66386467723077,1.6519723763815,-4.39860279113253
"515",515,-1.97373540975855,1.70866234763893,-0.913145018636787,-0.113792395452759,-0.623488621462081,-0.478806964176624,-0.165846969327333,-0.495601013486325,-2.39806008090415,-0.758145388777297,-1.58846225417154,-1.96781570720762,-1.29643978618662,-1.45185420385535,-1.81490029270367,1.7925646081462,-1.39858635991984,2.22908078082655,2.43900858180526,-2.50977303364803
"516",516,-2.75821096028473,-1.63373807023413,-0.850913670374543,-1.93568493638617,-0.804353308873554,-1.08008433230807,0.242641283173583,-1.33780717230023,-1.99332972265529,-0.565644293512896,-0.407708257688533,-1.56686438973822,-0.385295412902623,-1.25599978546746,-2.88833560454357,1.48810683862836,-1.32639014749119,1.96670676294847,2.32647912615851,-2.65059320503301
"517",517,-3.64493525042853,-1.23322062680315,-0.778127859187098,-0.278858488426177,-3.40004338111394,-1.19753385979465,-0.4196657872651,1.52288735068011,-2.14621724163861,-0.745081200590251,-0.533162000150318,-0.701094918404082,0.0846215597545653,-1.91505120152498,-2.6298251904564,1.07564149720178,-1.63132468818069,4.53061100822526,4.19624490429196,-3.95648699917288
"518",518,-3.45590703707321,-0.219745570166656,0.247657120375111,1.16126679385303,-1.48144606451796,0.104298289783802,1.24196943699503,0.597706034451927,-2.74823636638016,0.469509372285533,-0.386533080746233,-2.17728638421987,-1.70559395844382,-2.75905573968215,-2.95554399729494,1.75992933916209,-2.03812177947203,3.09062677802137,4.31502949108319,-4.91128203565238
"519",519,-3.28115273167534,-4.01533693607522,-2.28990713655636,-5.05407788191364,-5.38626614106987,-2.60799717746252,-4.107179259347,-4.41276182547466,-2.73372459822549,-0.550612912400956,0.905337080155007,-1.42654891522265,1.52701009458236,-0.815924032452596,-2.46965028460969,-0.70029580150566,0.644422680096257,1.02115500403087,1.91604644371923,-3.20838101236351
"520",520,-5.85585925760005,-5.25911580450686,-2.42787205758644,-5.69916194044458,-6.36487595659935,-2.70356194009788,-4.33994707228807,-2.84983294671394,-2.44272435440431,-0.543686974504603,0.202456167625496,-1.42987655777275,3.70901564566739,-0.612535182765188,-3.41997118610606,-1.22010379745349,1.45660510327388,3.29679412759003,0.97767454421574,-5.52580740523886
"521",521,-4.5140830116142,-1.50206373443456,0.892315041838092,-1.30291504878535,-1.00095350266969,0.604182258671681,3.48351437758333,1.21811247125211,-2.97310465170955,-0.472046353239526,-0.215816318710722,-1.88735123085749,-1.52771455328436,-1.48358548052339,-3.93597494278215,3.26798172374705,-1.45877392421045,4.09671393550878,3.34775552189909,-5.80899435685903
"522",522,-4.73478619484816,-4.76505998793297,-3.18509212902147,-5.1733206615436,-5.42329748378232,-3.26805559603709,-3.84746784682955,-3.50758201177848,-1.13523071147343,-1.78365314188115,0.400674840908787,-0.0132335566165465,1.54047243787854,-1.46987492905998,-2.33664757314862,-1.07377933032001,1.85621120464799,3.07087707756267,2.33827590102746,-5.1277921402855
"523",523,-3.72997153371626,-4.82230946474664,-4.2422765259489,-5.75060739546248,-7.45894935011012,-4.37717866618678,-6.68220787532944,-5.36593013532373,-3.16619401617121,-1.93323397583455,0.165675169706924,-0.775955025397889,1.32293158569219,-1.13857253299215,-2.66255150293298,-3.42625437571223,0.331479622792464,1.02319343863143,1.53549936495802,-3.31556906360713
"524",524,-2.48283631623856,-0.102959177498044,0.598422664086343,0.39484712523448,1.55138852913071,0.734103894544402,3.7052892896089,1.12090413688463,-2.21696138799948,0.40465505885734,-1.35084568408459,-1.88824387307861,-2.84448960510836,-1.97472837433439,-3.72782011375154,2.80900014537662,-2.08492436065794,2.67791145059721,2.50755367418781,-4.52609297117045
"525",525,-5.16827831853361,-4.9180782165711,-2.9525577773618,-5.29637368813113,-6.56629115145412,-2.58873434221274,-4.69890629973341,-3.21082176677928,-2.48085079210391,-0.686795159314781,0.700822924027312,-0.270470549148227,2.37038523193516,-1.4556019913399,-2.7495578971738,-1.61421925091558,1.52766882934906,2.36780180260088,2.06495508960045,-5.17528962173679
"526",526,-2.05234656337593,0.307134834452796,2.1444594937448,1.8707922905405,1.12924049079543,0.53691127022395,2.10666649724244,0.683752384073445,-2.80560315875243,1.0325429637252,-0.358209715282787,-2.29424073889992,-3.32973499537776,-2.14264411972243,-3.09000241694444,1.89539060666936,-2.11644719526434,2.64050527600548,4.05319004042405,-3.48871437024922
"527",527,-4.04857423073123,-4.68866944784263,-2.10095081591063,-5.8361889905028,-5.25923034665576,-1.47659675512717,-4.18575443876175,-3.56336817888253,-2.86852077088725,-0.832189861184843,1.04137216966099,-0.548374865630879,1.62074304544663,0.367021510608573,-3.38370572679557,-0.570142957155269,0.739086454704405,2.75372643703915,1.76986492890378,-3.69748516554424
"528",528,-1.85851483958068,0.603557025501048,-0.596909745327945,-0.0667938151882586,0.574156040443139,0.709473101941614,1.78659345044251,-0.918839531861114,-2.41193237584979,-1.14037182836726,-0.686962275689931,-1.96469868050696,-1.65018036228037,-1.70123671987488,-2.48673526773546,2.71127143122033,-1.36503215528342,1.98466629431893,2.15868569838981,-2.91450964827754
"529",529,-4.89256629745631,-4.35958363549237,0.627549553312325,-5.02872315806254,-5.56028202869696,-2.33204309051312,-4.52287823027606,-2.03402562822163,-2.97909439012945,-0.361810012530717,0.990442616307638,-1.06771727607895,0.381735437953232,-0.80479874365633,-2.74593871137104,-1.16839024264943,0.735255629239184,3.0785674290856,2.02270046634008,-5.04476692367932
"530",530,-4.2520277008381,-2.93083133613383,3.8363126017437,-2.82905816086704,-3.24281480626087,-1.20487716155064,-2.21671849622404,-1.09518795536925,-3.15212334132975,1.54784955518815,0.593806391574537,-1.41346140503077,-2.65727759302368,-2.32422943286829,-3.74342636745707,-0.455224256814855,-0.597919549254232,2.16443372546981,3.73055201602106,-4.89119847810231
"531",531,-2.68236224704076,1.1408526147416,-0.815191263889814,-1.72499051501061,-3.01040127448251,-1.75036134912854,-1.58405130297513,-1.96645017525203,-2.2484036786012,-0.0999179801002625,-0.231174531430757,-1.37814443825008,-0.603293696360616,-0.81553569823311,-1.34261175853575,1.4056349147587,-0.248393186179442,1.0091595206327,1.69938204278242,-2.13724621455656
"532",532,-2.79192431872821,2.36881469752023,0.00356151340885771,1.96064437003278,1.23462995273431,1.35393682705199,4.53782684956154,3.36531915805136,-1.98219617596468,-0.457146756269571,-0.818603703504918,-2.59190658667172,-2.73213365042003,-2.19154916293181,-3.53423917161439,3.96120379464604,-3.14049767276541,3.16893439641198,3.25322262652541,-4.41839387733222
"533",533,-4.04160453661818,-3.62718403492364,-1.21747561281967,-3.80221353086095,-4.58397167006365,-2.14036867377331,-2.61078695603195,-0.406378536126583,-1.53687581945379,-0.817328918180904,0.483877742045905,-0.0816057806439317,0.927188008101568,-0.989105623394246,-2.958104013297,0.0155977454205237,0.668551615784255,3.66553159776907,3.49926569207749,-3.77544133017947
"534",534,-3.6325303214156,0.0856022085458841,-0.29342605760938,-0.977051876431632,-1.75462395616193,-0.575513685078704,0.609608387756762,-0.0869200805446262,-2.21504782831289,-0.461522685843819,-0.501433955212808,-1.91248488615901,-0.717503463405443,-1.21632670757698,-2.5926336633941,1.40151821286676,-1.62643381484386,1.51599751385435,1.83904730362471,-4.0381145830623
"535",535,-2.02798458028381,2.58959884516073,-1.214063309,0.35356186657362,-0.61076502799739,-0.211473160867341,1.34978592566533,0.111811637961596,-1.54646152159729,-0.502569949381697,-0.936487501651671,-1.72995846309612,-0.0723018138718522,-1.23002484379216,-1.63406609739814,3.53635131815897,-1.17658271574487,2.56866140866511,2.42460042803166,-3.14214480469673
"536",536,-4.80498291234457,-4.24117226629574,-3.39055080682332,-5.97993893672605,-7.08573380666333,-3.30844736749483,-4.94457545954131,-4.16703506854308,-1.63689550754245,-0.939236905019145,1.19751469696308,-0.817067489482365,1.76699154536574,-0.815126225707513,-2.44461238697355,-1.40370111750922,1.62282365841369,2.23752425331061,1.06547681897123,-4.5559132676028
"537",537,-4.75973552282408,-5.04649465676722,-2.46440213343618,-5.49309234133758,-4.51422042429845,-2.85390407710801,-4.00018849827556,-1.30457519388813,-3.49815332181092,-1.85745533420306,0.439877926968248,-1.44318411787978,2.43974085244176,-0.628453875704515,-3.63741547379927,-1.41776777051171,0.455421315458501,3.48512506312805,3.18496216015611,-5.70708981444657
"538",538,-3.35961433401335,-3.29249699695981,1.09553150071414,-4.31605914145499,-4.1611246902991,-1.48079875690608,-3.16472971962254,-2.10502085660928,-2.74519196013169,-0.0950033727642396,1.13390300843367,-2.6050186028875,-0.583339013111609,-0.357696500667115,-4.03152413597064,0.0578372998533504,0.398844735230968,2.00463385529038,2.10809810334474,-2.99370403094301
